fotmob_id,team_id,name,dob,height_cm,preferred_foot,country,category,positions,transfermarkt_value
1410897,4015,Jakob Knollmüller,2003-07-26T00:00:00.000Z,177.0,both,Austria,forward,,
58419,662318,Alexander Gorgon,1988-10-28T00:00:00.000Z,183.0,right,Austria,midfielder,,0.0
861728,10014,Ammar Helac,1998-06-13T00:00:00.000Z,190.0,right,Austria,GK,,1800000.0
795808,969268,Leonardo Lukacevic,1999-01-21T00:00:00.000Z,185.0,left,Austria,LWB,,225000.0
1137106,8667,Lucas Gourna-Douath,2003-08-05T00:00:00.000Z,185.0,right,France,DM,CM,1300000.0
1096389,9853,Thierno Ballo,2002-01-02T00:00:00.000Z,173.0,right,Austria,LW,"RW,AM,ST",3000000.0
1189621,6308,Pascal Estrada,2002-03-12T00:00:00.000Z,187.0,,Austria,CB,,400000.0
1385174,8274,Thomas Geris,2002-10-16T00:00:00.000Z,178.0,left,Austria,LWB,,125000.0
1786576,1954,David Djuric,2006-03-19T00:00:00.000Z,174.0,left,Serbia,defender,,200000.0
1692197,10015,Daniel Nunoo,2006-08-20T00:00:00.000Z,175.0,right,Ghana,ST,RW,500000.0
1114554,10015,Yusuf Demir,2003-06-02T00:00:00.000Z,173.0,left,Austria,RW,AM,1000000.0
1510970,9977,Art Smakaj,2003-02-04T00:00:00.000Z,179.0,right,Kosovo,DM,,600000.0
1789411,9982,Emmanuel Chukwu,2006-11-07T00:00:00.000Z,190.0,right,Nigeria,defender,,100000.0
1515195,10011,Matteo Schablas,2005-03-14T00:00:00.000Z,180.0,left,Austria,LB,"RB,LWB,LM",600000.0
1276080,80619,Anteo Fetahu,2002-07-10T00:00:00.000Z,182.0,right,Albania,forward,,0.0
1213388,10011,Florian Wustinger,2003-07-21T00:00:00.000Z,176.0,right,Austria,DM,CM,350000.0
1580153,2030,Tobias Gruber,2005-01-10T00:00:00.000Z,190.0,right,Austria,CB,,0.0
1477571,10056,Oliver Lukic,2006-09-22T00:00:00.000Z,188.0,right,Croatia,AM,"CM,LW",100000.0
909240,1952,Jean Marcelin,2000-02-12T00:00:00.000Z,197.0,right,Madagascar,defender,,0.0
1163495,10017,Dominik Kirnbauer,2002-08-28T00:00:00.000Z,190.0,right,Austria,midfielder,,150000.0
1663499,1952,Amìn-Elias Gröller,2005-01-25T00:00:00.000Z,190.0,both,Austria,CB,LB,125000.0
743080,8609,Tobias Borchgrevink Børkeeiet,1999-04-18T00:00:00.000Z,189.0,,Norway,midfielder,,100000.0
1789429,9982,Precious Benjamin,2006-10-01T00:00:00.000Z,182.0,left,Nigeria,ST,,175000.0
1276632,10014,Julian Halwachs,2003-01-25T00:00:00.000Z,188.0,right,Austria,CM,,5000000.0
1305228,7893,Tim Paumgartner,2005-03-05T00:00:00.000Z,196.0,right,Austria,midfielder,,
1741101,206091,Christian Huetz,2006-07-03T00:00:00.000Z,,,Austria,CM,,175000.0
1230287,8695,Dorgeles Nene,2002-12-23T00:00:00.000Z,174.0,right,Mali,RW,LW,20000000.0
1507654,9979,Mukhran Bagrationi,2004-02-13T00:00:00.000Z,,,Georgia,LB,,150000.0
1561099,10017,Evan Eghosa Aisowieren,2005-08-05T00:00:00.000Z,,,Austria,ST,LW,300000.0
941415,1583,Alexander Eckmayr,1999-07-06T00:00:00.000Z,186.0,left,Austria,keeper,,150000.0
1184080,10056,Paul Komposch,2001-05-13T00:00:00.000Z,188.0,right,Austria,CB,,600000.0
954574,10015,Jonas Auer,2000-08-05T00:00:00.000Z,182.0,left,Austria,LB,LWB,400000.0
1572337,10013,Christian Zawieschitzky,2007-05-02T00:00:00.000Z,,right,Austria,GK,,1000000.0
1248015,2433,Romeo Vucic,2003-01-30T00:00:00.000Z,188.0,right,Austria,ST,,150000.0
1667685,10013,Enrique Aguilar,2007-01-27T00:00:00.000Z,183.0,right,Switzerland,LW,"RW,ST",1500000.0
1159533,10108,Muharem Huskovic,2003-03-05T00:00:00.000Z,180.0,right,Austria,forward,,150000.0
1323994,161850,Ekain Azkune,2001-01-26T00:00:00.000Z,180.0,right,Spain,forward,,300000.0
1406628,109706,Douglas Mendes,2004-06-13T00:00:00.000Z,190.0,right,Brazil,CB,,0.0
1353000,8226,Adam Daghim,2005-09-28T00:00:00.000Z,186.0,left,Denmark,RW,ST,10000000.0
765227,10008,Marko Raguz,1998-06-10T00:00:00.000Z,186.0,both,Austria,forward,,400000.0
1663340,7872,Kristjan Bendra,2006-01-30T00:00:00.000Z,,right,Slovenia,RB,"LB,LW",200000.0
1690579,9979,Philip Weissenbacher,2005-06-01T00:00:00.000Z,,right,Austria,RB,,175000.0
1714634,10056,David Korherr,2002-06-24T00:00:00.000Z,,right,Austria,forward,,150000.0
861735,10008,Daniel Antosch,2000-03-07T00:00:00.000Z,193.0,right,Austria,keeper,,200000.0
1668223,94940,Konstantin Aleksa,2007-04-25T00:00:00.000Z,182.0,,Austria,ST,,800000.0
1357944,10218,Valentin Sulzbacher,2005-03-11T00:00:00.000Z,,both,Austria,DM,CB,400000.0
1226748,8014,Julius Beck,2005-04-27T00:00:00.000Z,178.0,right,Denmark,AM,"CM,RW",500000.0
1988577,10017,Leonit Zeqiri,2008-10-22T00:00:00.000Z,,,Kosovo,midfielder,,250000.0
1788368,10011,Romeo Mörth,2007-03-02T00:00:00.000Z,184.0,both,Austria,CM,"LM,ST",250000.0
1690755,1954,Adama Drame,2005-01-05T00:00:00.000Z,190.0,right,Ivory Coast,defender,,150000.0
1788384,10011,Marijan Österreicher,2006-01-11T00:00:00.000Z,180.0,right,Austria,RW,"RM,LW",350000.0
1367925,1070261,Rory Wilson,2006-01-05T00:00:00.000Z,183.0,,Scotland,ST,,0.0
1703983,6363,Ryan Ogam,2004-12-21T00:00:00.000Z,,,Kenya,ST,,400000.0
1255788,1921,Gabriel Haider,2002-06-18T00:00:00.000Z,,left,Austria,CB,,300000.0
1436943,1954,Mickael Dosso,2005-08-23T00:00:00.000Z,,right,Ivory Coast,forward,,1200000.0
1524639,1581,Adetunji Adeshina,2004-12-02T00:00:00.000Z,,,Nigeria,DM,,200000.0
1671480,10011,Abdoulaye Kanté,2005-05-15T00:00:00.000Z,170.0,right,Ivory Coast,forward,,200000.0
1368291,206091,Lukas Schweighofer,2006-10-27T00:00:00.000Z,,,Austria,defender,,0.0
889626,4681,Lenny Pintor,2000-08-05T00:00:00.000Z,179.0,right,France,LW,LM,200000.0
1788364,10248,Dominik Nisandzic,2006-07-08T00:00:00.000Z,181.0,,Austria,CM,DM,300000.0
1536477,10175,Mahamadou Diarra,2003-11-30T00:00:00.000Z,,,Mali,ST,,150000.0
1402204,8326,Florent Hajdini,2006-09-02T00:00:00.000Z,,,Austria,midfielder,,0.0
1790242,10056,Paul Bratschko,2005-10-14T00:00:00.000Z,,,Austria,midfielder,,100000.0
1833178,9977,Cheikne Kebe,2005-11-26T00:00:00.000Z,,,Mali,defender,,6000000.0
1800693,10015,Moulaye Haïdara,2006-08-01T00:00:00.000Z,,right,Mali,ST,"CM,RW",400000.0
1714633,9979,Emmanuel Ojukwu,2004-06-13T00:00:00.000Z,,,Austria,defender,,125000.0
1614436,2433,Matthias Wetschka,2005-02-08T00:00:00.000Z,195.0,,Austria,defender,,500000.0
1385526,10056,Jonas Karner,2004-09-28T00:00:00.000Z,,,Austria,midfielder,,100000.0
1798655,1583,David Falkner,2007-06-10T00:00:00.000Z,,right,Austria,midfielder,,75000.0
1780239,1113546,Ifeanyi Ndukwe,2008-03-03T00:00:00.000Z,198.0,,Austria,CB,LB,0.0
924446,9851,Bryan Reynolds,2001-06-28T00:00:00.000Z,185.0,right,USA,RB,LB,15000000.0
965823,1773,Ewoud Pletinckx,2000-10-10T00:00:00.000Z,190.0,right,Belgium,CB,,1800000.0
1183740,10001,Andreas Jungdal,2002-02-22T00:00:00.000Z,195.0,right,Denmark,GK,,3500000.0
1390101,9987,Matte Smets,2004-01-04T00:00:00.000Z,184.0,right,Belgium,CB,,10000000.0
1406567,9986,Cheick Keita,2003-04-02T00:00:00.000Z,185.0,right,Mali,CB,,3500000.0
445873,8342,Brandon Mechele,1993-01-28T00:00:00.000Z,188.0,right,Belgium,CB,,2800000.0
208699,8635,Colin Coosemans,1992-08-03T00:00:00.000Z,185.0,right,Belgium,GK,,1200000.0
245599,9991,Davy Roef,1994-02-06T00:00:00.000Z,187.0,right,Belgium,GK,,2500000.0
1155621,9997,Leo Kokubo,2001-01-23T00:00:00.000Z,193.0,right,Japan,GK,,5000000.0
659493,9987,Bryan Heynen,1997-02-06T00:00:00.000Z,181.0,right,Belgium,DM,"CM,AM",8000000.0
956576,9986,Aiham Ousou,2000-01-09T00:00:00.000Z,186.0,right,Syria,CB,,3000000.0
203666,8342,Hans Vanaken,1992-08-24T00:00:00.000Z,194.0,right,Belgium,AM,"DM,CM",5000000.0
776258,10001,Dogucan Haspolat,2000-02-11T00:00:00.000Z,173.0,right,Turkiye,DM,CM,5000000.0
883719,8203,Fredrik Hammar,2001-02-26T00:00:00.000Z,182.0,,Sweden,DM,CM,3000000.0
764779,9997,Abdoulaye Sissako,1998-05-26T00:00:00.000Z,185.0,right,France,DM,CM,2000000.0
1307959,9997,Ilias Sebaoui,2001-10-04T00:00:00.000Z,180.0,right,Belgium,LW,RW,3500000.0
1114123,1933,Emin Bayram,2003-04-02T00:00:00.000Z,186.0,right,Turkiye,CB,,2500000.0
846963,9986,Aurélien Scheidler,1998-06-04T00:00:00.000Z,192.0,right,France,ST,,2000000.0
332300,9991,Christian Burgess,1991-10-07T00:00:00.000Z,196.0,right,England,CB,,7000000.0
1030836,8358,Rihito Yamamoto,2001-12-12T00:00:00.000Z,179.0,left,Japan,DM,CM,22000000.0
1034773,10000,Brent Gabriël,1999-01-27T00:00:00.000Z,190.0,right,Belgium,GK,,1000000.0
1596061,9997,Robert-Jan Vanwesemael,2002-03-26T00:00:00.000Z,176.0,right,Belgium,RB,"LB,RW",3000000.0
1477878,9826,Anan Khalaili,2004-09-03T00:00:00.000Z,183.0,right,Israel,RWB,"RB,RM,RW",300000.0
1410437,8636,Aleksandar Stankovic,2005-08-03T00:00:00.000Z,185.0,right,Serbia,DM,"CM,AM",65000000.0
467022,307690,Vincent Janssen,1994-06-15T00:00:00.000Z,180.0,both,Netherlands,ST,,3500000.0
768432,9991,Siebe van der Heyden,1998-05-30T00:00:00.000Z,185.0,left,Belgium,CB,LB,3000000.0
1231677,8149,Zeno Van Den Bosch,2003-07-06T00:00:00.000Z,191.0,right,Belgium,CB,,4000000.0
1157237,9825,Christos Tzolis,2002-01-30T00:00:00.000Z,175.0,right,Greece,LW,AM,5000000.0
1451226,8203,Thérence Koudou,2004-12-13T00:00:00.000Z,178.0,right,France,RWB,"CB,LWB,RM",4000000.0
787458,1218969,Marcos Peano,1998-10-15T00:00:00.000Z,187.0,right,Argentina,GK,,2000000.0
1308624,10001,Isa Sakamoto,2003-08-26T00:00:00.000Z,174.0,right,Japan,AM,CM,4000000.0
939427,9987,Mujaid Sadick,2000-03-14T00:00:00.000Z,182.0,right,Spain,CB,,5000000.0
1199227,7947,Luc Marijnissen,2003-01-09T00:00:00.000Z,182.0,,Netherlands,CB,RWB,1500000.0
1080644,9986,Mardochée Nzita,2000-02-24T00:00:00.000Z,178.0,left,Belgium,LB,,1500000.0
1222191,10200,Étienne Camara,2003-03-30T00:00:00.000Z,190.0,left,France,DM,CM,4500000.0
1287871,9987,Zakaria El Ouahdi,2001-12-31T00:00:00.000Z,175.0,right,Morocco,RB,RM,17000000.0
523731,9997,Shogo Taniguchi,1991-07-15T00:00:00.000Z,182.0,right,Japan,CB,,750000.0
972406,7978,Adem Zorgane,2000-01-06T00:00:00.000Z,184.0,right,Algeria,DM,"CM,RW",12000000.0
1441582,8583,Arthur Piedfort,2005-02-01T00:00:00.000Z,180.0,right,Belgium,DM,CM,400000.0
1047662,9985,Ibe Hautekiet,2002-04-13T00:00:00.000Z,187.0,right,Belgium,CB,,4000000.0
728290,7978,Kevin Mac Allister,1997-11-07T00:00:00.000Z,172.0,right,Argentina,CB,,12000000.0
1317534,8203,Nacho Mirás,1997-07-19T00:00:00.000Z,187.0,,Spain,GK,,3500000.0
1075033,9984,Gary Magnée,1999-10-12T00:00:00.000Z,173.0,right,Belgium,RB,"LB,RWB,RM,RW",2200000.0
1288907,8588,Yacine Titraoui,2003-07-26T00:00:00.000Z,170.0,right,Algeria,DM,CM,8000000.0
1382019,10235,Nacho Ferri,2004-10-05T00:00:00.000Z,192.0,right,Spain,ST,,3000000.0
1489449,8342,Joaquin Seys,2005-03-28T00:00:00.000Z,178.0,left,Belgium,LB,RB,20000000.0
1298186,7881,Redouane Halhal,2003-03-05T00:00:00.000Z,185.0,right,Morocco,CB,,750000.0
1092104,1773,Tobe Leysen,2002-03-09T00:00:00.000Z,187.0,left,Belgium,GK,,5000000.0
1436730,8358,Keisuke Goto,2005-06-03T00:00:00.000Z,191.0,right,Japan,ST,,22000000.0
727838,9997,Ryotaro Ito,1998-02-06T00:00:00.000Z,174.0,right,Japan,AM,CM,6000000.0
797800,177356,Wilfried Kanga,1998-02-21T00:00:00.000Z,189.0,right,Ivory Coast,ST,,300000.0
1199124,8203,Myron van Brederode,2003-07-06T00:00:00.000Z,174.0,right,Netherlands,AM,"LW,ST",4500000.0
1185329,9991,Tiago Araújo,2001-03-27T00:00:00.000Z,184.0,left,Portugal,LB,"LWB,LM",2500000.0
1417102,10000,Thomas Claes,2004-03-26T00:00:00.000Z,181.0,right,Belgium,DM,CM,1500000.0
1186529,8342,Carlos Forbs,2004-03-19T00:00:00.000Z,169.0,left,Portugal,RW,,20000000.0
1215608,10004,Mathis Servais,2004-11-23T00:00:00.000Z,,,Belgium,DM,"LWB,CM,LM",12000000.0
796398,9902,Kjell Scherpen,2000-01-23T00:00:00.000Z,202.0,right,Netherlands,GK,,2000000.0
1013281,9987,Jeppe Erenbjerg,2000-04-29T00:00:00.000Z,184.0,left,Denmark,AM,"CM,RW,ST",2000000.0
950968,1218969,Sami Lahssaini,1998-09-18T00:00:00.000Z,177.0,right,Belgium,DM,"CM,AM",700000.0
1664759,8226,Nathan De Cat,2008-07-19T00:00:00.000Z,192.0,right,Belgium,DM,"CM,AM",6000000.0
1437306,9988,Yuto Tsunashima,2000-08-15T00:00:00.000Z,188.0,right,Japan,CB,,1500000.0
465746,9991,Pieter Gerkens,1995-02-17T00:00:00.000Z,180.0,right,Belgium,CM,"DM,LM,RW,AM",3000000.0
1177313,8602,Rafiki Saïd,2000-03-15T00:00:00.000Z,180.0,both,Comoros,LW,"LM,AM,ST",25000000.0
1320866,1218969,Yllan Okou,2002-12-23T00:00:00.000Z,184.0,left,France,CB,,2000000.0
1296660,10247,Josimar Alcócer,2004-07-07T00:00:00.000Z,185.0,right,Costa Rica,LW,"CM,LM,RW",850000.0
264190,8588,Thorgan Hazard,1993-03-29T00:00:00.000Z,174.0,right,Belgium,AM,"RW,LW,ST",4000000.0
954190,8588,Michal Skóras,2000-02-15T00:00:00.000Z,180.0,right,Poland,LW,"LWB,RWB,LM,RW",20000000.0
1134460,9988,Taishi Brandon Nozawa,2002-12-25T00:00:00.000Z,193.0,right,Japan,GK,,3500000.0
1354085,8342,Joel Ordóñez,2004-04-21T00:00:00.000Z,185.0,right,Ecuador,CB,,33000000.0
1134833,194011,Takahiro Akimoto,1998-01-31T00:00:00.000Z,170.0,left,Japan,LWB,"CB,LM",0.0
1073471,7978,Anouar Ait El Hadj,2002-04-20T00:00:00.000Z,168.0,right,Belgium,AM,"CM,RW,ST,LW",5000000.0
1225704,8689,Noah Mbamba,2005-01-05T00:00:00.000Z,187.0,right,Belgium,CM,"CB,DM,AM",2000000.0
947065,10163,Jordi Liongola,2000-05-17T00:00:00.000Z,185.0,,Burundi,RWB,"LWB,RM,LM,RW",3000000.0
768266,7978,Ross Sykes,1999-03-26T00:00:00.000Z,196.0,right,England,CB,,4500000.0
1267276,10000,Anosike Ementa,2002-05-03T00:00:00.000Z,202.0,right,Denmark,ST,,2500000.0
1257080,9985,Matthieu Epolo,2005-01-15T00:00:00.000Z,183.0,right,DR Congo,GK,,8000000.0
1385897,9829,Edan Diop,2004-08-28T00:00:00.000Z,173.0,right,France,LM,"CM,AM,LW",15000000.0
1300670,8203,José Marsà,2002-03-04T00:00:00.000Z,183.0,left,Spain,CB,"LWB,LM",3500000.0
232299,9984,Hannes van der Bruggen,1993-04-01T00:00:00.000Z,181.0,right,Belgium,CM,DM,400000.0
1211284,7947,Malcolm Viltard,2002-10-24T00:00:00.000Z,176.0,right,France,CM,"DM,AM",1500000.0
562906,9986,Patrick Pflücke,1996-11-30T00:00:00.000Z,170.0,left,Germany,AM,RW,1800000.0
1186770,9986,Parfait Guiagon,2001-02-22T00:00:00.000Z,169.0,right,Ivory Coast,LW,,5000000.0
1239590,9829,Flávio Nazinho,2003-07-20T00:00:00.000Z,180.0,left,Portugal,LB,"LWB,LM",10000000.0
1785914,1218969,Djibril Lamego,2003-02-25T00:00:00.000Z,183.0,,France,CB,,1500000.0
1307394,10001,Fabio Ferraro,2002-09-03T00:00:00.000Z,180.0,left,Belgium,LWB,"LB,LM",6000000.0
802213,1670,Roman Kvet,1997-12-17T00:00:00.000Z,190.0,right,Czechia,CM,"AM,ST",300000.0
282012,8203,Dennis Praet,1994-05-14T00:00:00.000Z,181.0,right,Belgium,DM,CM,1200000.0
1258287,8635,Lucas Hey,2003-04-13T00:00:00.000Z,189.0,right,Denmark,CB,,2500000.0
1334552,8342,Nicolò Tresoldi,2004-08-20T00:00:00.000Z,183.0,right,Germany,ST,,25000000.0
1695011,101919,Jerry Afriyie,2006-12-10T00:00:00.000Z,,right,Ghana,ST,,550000.0
604396,9991,Leonardo Lopes,1998-11-30T00:00:00.000Z,168.0,right,Portugal,DM,"CB,CM",2500000.0
496285,9985,Marco Ilaimaharitra,1995-07-26T00:00:00.000Z,178.0,right,Madagascar,CM,DM,800000.0
1683874,10003,Joseph Opoku,2005-08-08T00:00:00.000Z,,right,Ghana,LW,"RW,AM,ST",1200000.0
1134461,9997,Taiga Hata,2002-01-20T00:00:00.000Z,175.0,right,Japan,LB,RB,2500000.0
1106599,9988,Thibo Somers,1999-03-16T00:00:00.000Z,183.0,right,Belgium,AM,"RB,RWB,RM",3000000.0
1077976,9985,Henry Lawrence,2001-09-21T00:00:00.000Z,178.0,right,England,CB,"RB,RWB,RM",4000000.0
308469,9997,Visar Musliu,1994-11-13T00:00:00.000Z,186.0,both,North Macedonia,CB,,1000000.0
945883,9986,Antoine Bernier,1997-09-10T00:00:00.000Z,171.0,right,Belgium,RW,LW,1500000.0
1688868,1218969,Joël Ito,1998-03-27T00:00:00.000Z,166.0,,Belgium,CM,"DM,AM",900000.0
768505,9987,Daan Heymans,1999-06-15T00:00:00.000Z,186.0,right,Belgium,AM,"DM,CM",6000000.0
1096756,1218969,Wagane Faye,1993-11-20T00:00:00.000Z,185.0,right,Senegal,CB,,400000.0
1216798,8635,Nathan Saliba,2004-02-07T00:00:00.000Z,173.0,right,Canada,DM,CM,10000000.0
1083082,1773,Óscar Gil,1998-04-26T00:00:00.000Z,173.0,right,Spain,RWB,RM,800000.0
861215,10000,Jakob Kiilerich Rask,2000-05-10T00:00:00.000Z,190.0,left,Denmark,CB,,1000000.0
528409,7797,Kerim Mrabti,1994-05-20T00:00:00.000Z,175.0,right,Sweden,AM,"DM,CM,RW,ST",225000.0
1699067,10265,Maxence Maisonneuve,1999-02-11T00:00:00.000Z,191.0,,France,CB,,175000.0
928692,9988,Daam Foulon,1999-03-23T00:00:00.000Z,180.0,left,Belgium,LWB,"CB,LM,LW",2000000.0
725835,9985,Tobias Mohr,1995-08-24T00:00:00.000Z,183.0,left,Germany,LB,"LWB,RW",800000.0
895268,8203,Tommy St. Jago,2000-01-03T00:00:00.000Z,186.0,right,Curacao,CB,,2000000.0
1536436,9789,Konstantinos Karetsas,2007-11-19T00:00:00.000Z,171.0,left,Greece,RW,"CM,AM",3500000.0
1336773,9984,Christiaan Ravych,2002-07-30T00:00:00.000Z,187.0,right,Belgium,CB,,2500000.0
1270037,1773,Roggerio Nyakossi,2004-01-13T00:00:00.000Z,194.0,right,Switzerland,CB,,5000000.0
887680,2182,Allahyar Sayyadmanesh,2001-06-29T00:00:00.000Z,183.0,right,Iran,RW,LW,2000000.0
1417095,7978,Kamiel van de Perre,2004-02-12T00:00:00.000Z,181.0,right,Belgium,DM,CM,8000000.0
1844330,9991,Matties Volckaert,2002-10-12T00:00:00.000Z,,,Belgium,CB,"RB,RWB",2000000.0
1161288,9988,Christopher Scott,2002-06-07T00:00:00.000Z,179.0,right,Germany,AM,"DM,LWB,CM,LM,RW",2200000.0
1022929,9985,Josué Homawoo,1997-11-12T00:00:00.000Z,191.0,left,Togo,CB,,2000000.0
998289,9985,Ibrahim Karamoko,2001-07-23T00:00:00.000Z,187.0,right,France,CM,"RB,CB,DM",3000000.0
354494,1773,Siebe Schrijvers,1996-07-18T00:00:00.000Z,181.0,right,Belgium,DM,CM,1500000.0
1227813,9991,Atsuki Ito,1998-08-11T00:00:00.000Z,185.0,right,Japan,DM,"RM,CM,AM",2500000.0
1342516,9988,Rein Van Helden,2002-07-24T00:00:00.000Z,187.0,right,Belgium,CB,RB,3000000.0
1116774,1773,Lukasz Lakomy,2001-01-18T00:00:00.000Z,183.0,left,Poland,DM,CM,2000000.0
820792,9986,Kévin Van Den Kerkhof,1996-03-14T00:00:00.000Z,190.0,right,Algeria,RB,RW,1800000.0
500932,9987,Joris Kayembe Ditu,1994-08-08T00:00:00.000Z,180.0,left,DR Congo,LB,CB,2000000.0
1336018,9985,Adnane Abid,2003-08-23T00:00:00.000Z,161.0,right,Belgium,RW,"RM,AM,LW",2500000.0
820076,7947,Bryan Goncalves,1996-07-19T00:00:00.000Z,190.0,left,France,CB,LB,500000.0
1393483,9984,Steve Ngoura,2005-02-22T00:00:00.000Z,185.0,right,France,ST,,5000000.0
1120987,9991,Abdelkahar Kadri,2000-06-24T00:00:00.000Z,178.0,right,Algeria,AM,"DM,CM",2500000.0
519134,281467,Gyrano Kerk,1995-12-02T00:00:00.000Z,183.0,right,Suriname,ST,"AM,RW",75000.0
814619,8314,Youssef Maziz,1998-06-24T00:00:00.000Z,175.0,right,France,AM,"CM,LW",2000000.0
281857,8635,Ludwig Augustinsson,1994-04-21T00:00:00.000Z,181.0,left,Sweden,LB,,1500000.0
1076974,8635,Marco Kana,2002-08-08T00:00:00.000Z,182.0,right,Belgium,CB,"DM,CM",3000000.0
1595635,10000,Yannick Cappelle,2003-07-07T00:00:00.000Z,180.0,left,Belgium,LB,LWB,650000.0
1076975,8635,Killian Sardella,2002-05-02T00:00:00.000Z,185.0,right,Belgium,RB,CB,2500000.0
869780,101911,Mory Konaté,1993-11-15T00:00:00.000Z,191.0,right,Guinea,CB,DM,900000.0
526553,7947,Marsoni Sambu,1996-06-03T00:00:00.000Z,185.0,right,Angola,RWB,"RB,RM",700000.0
215415,7978,Rob Schoofs,1994-03-23T00:00:00.000Z,179.0,left,Belgium,DM,"CM,AM",2000000.0
1126768,9810,Raphael Onyedika,2001-04-19T00:00:00.000Z,184.0,right,Nigeria,DM,CM,50000000.0
892709,9985,Dennis Eckert,1997-01-09T00:00:00.000Z,182.0,right,Iran,ST,AM,2000000.0
1287010,8472,Nilson Angulo,2003-06-19T00:00:00.000Z,182.0,right,Ecuador,LW,"LWB,LM,RW",17000000.0
848646,7947,Nathan Rôdes,1997-12-11T00:00:00.000Z,191.0,right,Belgium,DM,"CB,CM",600000.0
1381103,9986,Martin Delavallée,2004-03-18T00:00:00.000Z,189.0,right,Belgium,GK,,1500000.0
352898,9985,Casper Nielsen,1994-04-29T00:00:00.000Z,182.0,right,Denmark,DM,"CM,AM",1500000.0
1520067,8635,Tristan Degreef,2005-01-19T00:00:00.000Z,177.0,right,Belgium,RW,"AM,LW",3000000.0
202471,1773,Noë Dussenne,1992-04-07T00:00:00.000Z,191.0,right,Belgium,CB,,300000.0
1203195,7978,Fedde Leysen,2003-07-09T00:00:00.000Z,187.0,left,Belgium,CB,,3500000.0
866165,7881,Lion Lauberbach,1998-02-15T00:00:00.000Z,194.0,left,Germany,ST,,2500000.0
1122594,10001,Seiji Kimura,2001-08-24T00:00:00.000Z,186.0,right,Japan,CB,LB,1500000.0
857141,9997,Arbnor Muja,1998-11-29T00:00:00.000Z,179.0,right,Albania,RW,,2500000.0
1421270,7978,Kevin Rodríguez,2000-03-04T00:00:00.000Z,190.0,right,Ecuador,ST,,6000000.0
1297995,1773,Chukwubuikem Ikwuemesi,2001-08-05T00:00:00.000Z,195.0,right,Nigeria,ST,,1200000.0
1246235,9984,Lawrence Agyekum,2003-11-23T00:00:00.000Z,174.0,right,Ghana,RM,"RB,DM,RW,AM",1500000.0
1173031,9985,Bruny Nsimba,2000-04-05T00:00:00.000Z,181.0,right,Belgium,ST,,2000000.0
1176726,9991,Maksim Paskotsi,2003-01-19T00:00:00.000Z,188.0,right,Estonia,CB,,3500000.0
604044,9987,Junya Ito,1993-03-09T00:00:00.000Z,176.0,right,Japan,LW,"RWB,RM,RW,AM",3000000.0
1270001,10192,Lewin Blum,2001-07-27T00:00:00.000Z,181.0,right,Switzerland,RB,,3500000.0
1595632,8550,Pape Moussa Fall,2004-07-04T00:00:00.000Z,203.0,,Senegal,ST,,600000.0
1078258,10000,Marley Aké,2001-01-05T00:00:00.000Z,177.0,right,France,LW,"LWB,LM,RW,ST",2500000.0
948441,10000,Benoît Nyssen,1997-09-12T00:00:00.000Z,186.0,right,Belgium,RB,"RWB,RM",600000.0
1281232,9986,Jakob Napoleon Romsaas,2004-05-16T00:00:00.000Z,187.0,both,Norway,AM,,1200000.0
1257304,9985,Gustav Mortensen,2004-03-19T00:00:00.000Z,175.0,left,Denmark,LB,"LWB,LM",3000000.0
1640208,9984,Emmanuel Kakou,2005-06-30T00:00:00.000Z,,right,Ivory Coast,CB,RB,2000000.0
1073472,1218969,Thierry Lutonda,2000-10-27T00:00:00.000Z,167.0,left,Belgium,LWB,"DM,LM,LW",600000.0
526227,8342,Nordin Jackers,1997-09-05T00:00:00.000Z,185.0,right,Belgium,GK,,1200000.0
294252,1773,Birger Verstraete,1994-04-16T00:00:00.000Z,170.0,right,Belgium,CM,DM,900000.0
1399943,9879,Luc De Fougerolles,2005-10-12T00:00:00.000Z,183.0,right,Canada,CB,,10000000.0
1033342,8635,Enric Llansana,2001-04-13T00:00:00.000Z,183.0,right,Netherlands,DM,CM,2000000.0
1280201,9986,Mohamed Koné,2002-03-07T00:00:00.000Z,186.0,right,Ivory Coast,GK,,2000000.0
1553506,1379188,Tibe De Vlieger,2005-11-05T00:00:00.000Z,182.0,left,Belgium,DM,"CM,AM",0.0
659995,10000,Laurent Lemoine,1998-04-24T00:00:00.000Z,182.0,right,Belgium,CB,,800000.0
1110599,10000,Anton Tanghe,1999-01-28T00:00:00.000Z,194.0,right,Belgium,CB,,700000.0
727828,194016,Takuma Ominami,1997-12-13T00:00:00.000Z,184.0,right,Japan,CB,,175000.0
1227590,8342,Kyriani Sabbe,2005-01-26T00:00:00.000Z,176.0,right,Belgium,RB,CB,8000000.0
1190950,1773,Henok Teklab,1998-11-16T00:00:00.000Z,174.0,right,Germany,LWB,"LM,AM,LW",800000.0
1480699,8635,Mihajlo Cvetkovic,2007-01-10T00:00:00.000Z,175.0,right,Serbia,ST,"RW,LW",10000000.0
848573,7978,Ousseynou Niang,2001-10-12T00:00:00.000Z,160.0,right,Senegal,LWB,"LM,LW",6000000.0
950832,9987,Tobias Lawal,2000-06-07T00:00:00.000Z,195.0,right,Austria,GK,,2000000.0
822026,102118,Sory Kaba,1995-07-28T00:00:00.000Z,191.0,right,Guinea,ST,,125000.0
